,type,reference,price,district,street,area,rooms,plant,lift,parking,description
83,Flat,/en/inmueble/101619658/,"300,000€","['\n\nFlat in calle Nou de la Rambla', ' El Poble Sec - Parc de Montjuïc', ' Barcelona\n\n\n300', '000€\n\n\n5 bed.\n90 m²\n3rd floor exterior with lift\n\n\nEnjoy living in the heart of the Poble Sec neighborhood. On a high floor and lots of natural light in a century-old']",calle Nou de la Rambla,90 m²,5 bed.,3rd,with lift,,"Enjoy living in the heart of the Poble Sec neighborhood. On a high floor and lots of natural light in a century-old, beautiful and completely restored building (1906) with elevator. It is a spacious 90m² apartment with 4 bedrooms + 1 blind. Outside balcony facing the street with good views. The enti"
84,Flat,/en/inmueble/95598831/,"1,045,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '045', '000€\nParking included\n\n\n5 bed.\n212 m²\n2nd floor exterior with lift\n\n\nFantastic apartment with terrace and parking\nVery good apartment with excellent qualities in the neighborhood of Galvany. The apartment underwent a comprehensive renovation of high-end kitchen', ' bathrooms', ' hardwood floors', ' double glazed aluminum carpentry', ' wall insulation', ' water', ' light', ' wardrobes']",Sant Gervasi - Galvany,212 m²,5 bed.,2nd,with lift,Parking included,"Fantastic apartment with terrace and parking
Very good apartment with excellent qualities in the neighborhood of Galvany. The apartment underwent a comprehensive renovation of high-end kitchen, bathrooms, hardwood floors, double glazed aluminum carpentry, wall insulation, water, light, wardrobes, cu"
85,Penthouse,/en/inmueble/101215730/,"1,090,000€","['\n\n\n\n\n\n\nPenthouse in calle Francesc Pérez Cabrero', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '090', '000€\n\n\n3 bed.\n150 m²\n8th floor exterior with lift\n\n\nPenthouse to renovate with terrace for sale in Turó Park\nIn the most exclusive area of the city with views of the park', ' excellent stores', ' exquisite restaurants', ' good communications and close to prestigious stores']",calle Francesc Pérez Cabrero,150 m²,3 bed.,8th,with lift,,"Penthouse to renovate with terrace for sale in Turó Park
In the most exclusive area of the city with views of the park, excellent stores, exquisite restaurants, good communications and close to prestigious stores, we find this exclusive property on the eighth floor of the building with a terrace of"
86,Penthouse,/en/inmueble/101616999/,"415,000€","['\n\nPenthouse in calle de Roger de Flor', ' El Fort Pienc', ' Barcelona\n\n\n415', '000€\n\n\n1 bed.\n83 m²\n7th floor exterior with lift\n\n\nCLERIES ADMINISTRACIO DE FINQUES EXCLUSIVELY offers you a fantastic fully renovated Penthouse In the center of Eixample near the Arc de Triomf']",calle de Roger de Flor,83 m²,1 bed.,7th,with lift,,"CLERIES ADMINISTRACIO DE FINQUES EXCLUSIVELY offers you a fantastic fully renovated Penthouse In the center of Eixample near the Arc de Triomf, a cozy and redesigned 56m² apartment with a 30m² living-dining room and access to a spectacular 25m² terrace. Penthouse in impeccable condition and high qua"
87,Flat,/en/inmueble/100745714/,"300,000€","['\n\n\n\n\n\n\nFlat in rambla La', ' El Gòtic', ' Barcelona\n\n\n300', '000€\n\n\n1 bed.\n63 m²\nMezzanine interior with lift\n\n\nRefurbished apartment on the same Rambla in Barcelona\nIn La Rambla de Barcelona', ' surrounded by shops and leisure areas']",rambla La,63 m²,1 bed.,Mezzanine,lift,,"Refurbished apartment on the same Rambla in Barcelona
In La Rambla de Barcelona, surrounded by shops and leisure areas, we find this apartment completely renovated. It is located in a 1900 property in good condition and with a lift. It is a main floor segregated in 6 apartments reformed with high qu"
88,Penthouse,/en/inmueble/101079773/,"1,100,000€","['\n\n\n\n\n\n\nPenthouse in calle de València', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '100', ""000€\n\n\n2 bed.\n100 m²\n8th floor exterior with lift\n\n\nExclusive luxury penthouse with terrace and two bedrooms\nIn the heart of l'Eixample"", ' close to all shops and transport']",calle de València,100 m²,2 bed.,8th,with lift,,"Exclusive luxury penthouse with terrace and two bedrooms
In the heart of l'Eixample, close to all shops and transport, we find this beautiful exclusive penthouse renovated with the best materials in a classic Spanish building. The 80 m² apartment has a large 30 m² garden terrace with city views.
Up"
89,Flat,/en/inmueble/101146127/,"3,000,000€","['\n\n\n\n\n\n\nFlat in calle Alt de Gironella', ' Les Tres Torres', ' Barcelona\n\n\n3', '000', '000€\nParking included\n\n\n11 bed.\n504 m²\nGround floor exterior with lift\n\n\nFlat for sale with Terrace in Les Tres Torres (Barcelona)\nFantastic and exclusive property of three independent houses', ' each with parking space', ' in the best area of Tres Torres. The property was built in 2015 and the building is accessed through an elegant community Hall']",calle Alt de Gironella,504 m²,11 bed.,Ground,with lift,Parking included,"Flat for sale with Terrace in Les Tres Torres (Barcelona)
Fantastic and exclusive property of three independent houses, each with parking space, in the best area of Tres Torres. The property was built in 2015 and the building is accessed through an elegant community Hall, with elevator to each floor"
90,Flat,/en/inmueble/98268622/,"1,100,000€","['\n\n\n\n\n\n\nFlat in calle de la Diputació', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '100', '000€\n\n\n4 bed.\n170 m²\n3rd floor exterior with lift\n\n\nFlat with Enrique Granados with magnificent views\nApartment next to Enrique Granados with spectacular views over the gardens of the Barcelona University.\nHigh ceilings and coffered ceilings', ' original stained glass windows of the time', ' high quality wooden parquet', ' piped music in all rooms']",calle de la Diputació,170 m²,4 bed.,3rd,with lift,,"Flat with Enrique Granados with magnificent views
Apartment next to Enrique Granados with spectacular views over the gardens of the Barcelona University.
High ceilings and coffered ceilings, original stained glass windows of the time, high quality wooden parquet, piped music in all rooms, air condi"
91,Detached,/en/inmueble/100520976/,"845,000€","[""\n\n\n\n\n\n\nDetached house in La Font d'En Fargues"", ' Barcelona\n\n\n845', ""000€\nParking included\n\n\n5 bed.\n355 m²\n\n\nHouse to be refurbished in Font d'en Fargas\nHouse in 4 directions to refurbish to your liking"", "" located in the charming neighborhood of Font d'en Fargas. This property offers spacious rooms""]",La Font d'En Fargues,355 m²,5 bed.,,,Parking included,"House to be refurbished in Font d'en Fargas
House in 4 directions to refurbish to your liking, located in the charming neighborhood of Font d'en Fargas. This property offers spacious rooms, all exterior providing plenty of light throughout the day.
At street level there are 2 large garages with a st"
92,Flat,/en/inmueble/98271638/,"370,000€","[""\n\n\n\n\n\n\nFlat in calle de l'Equador"", ' Les Corts', ' Barcelona\n\n\n370']",calle de l'Equador,107 m²,3 bed.,5th,with lift,,"Apartment for sale in Les Corts
This beautiful apartment is located in the district of Les Corts in a very quiet street near the Plaza de Les Corts and five minutes from the shopping center L'Illa Diagonal surrounded by all kinds of services and transport.
The house of 84m2 useful. Distributed in a"
93,Flat,/en/inmueble/101307442/,"420,000€","['\n\n\n\n\n\n\nFlat in Sant Antoni', ' Barcelona\n\n\n420', '000€\n\n\n3 bed.\n96 m²\n1st floor exterior with lift\n\n\nFlat with amazing terrace in Sant Antoni\nEntire flat to refurbish from 1970 in the heart of Sant Antoni. The living room has access to the 30 sqm terrace. It has a double bedroom with good natural light and views to the terrace. It also has two interior single bedrooms']",Sant Antoni,96 m²,3 bed.,1st,with lift,,"Flat with amazing terrace in Sant Antoni
Entire flat to refurbish from 1970 in the heart of Sant Antoni. The living room has access to the 30 sqm terrace. It has a double bedroom with good natural light and views to the terrace. It also has two interior single bedrooms, a complete bathroom and a kit"
94,Flat,/en/inmueble/101023180/,"349,000€","[""\n\n\n\n\n\n\nFlat in calle de l'Hostal de Sant Antoni"", ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n349', '000€\n\n\n2 bed.\n45 m²\n1st floor exterior with lift\n\n\nNew Apartments in a Restored Medieval Building in El Born\nIn a quiet street next to the emblematic Born Market we find this corner building', ' of a total of 10 apartments', ' completely renovated maintaining its charm and original elements.\nIt has 2 bedroom apartments']",calle de l'Hostal de Sant Antoni,45 m²,2 bed.,1st,with lift,,"New Apartments in a Restored Medieval Building in El Born
In a quiet street next to the emblematic Born Market we find this corner building, of a total of 10 apartments, completely renovated maintaining its charm and original elements.
It has 2 bedroom apartments, with balconies overlooking the str"
95,Detached,/en/inmueble/101020536/,"880,000€","['\n\n\n\n\n\n\nDetached house in La Teixonera', ' Barcelona\n\n\n880', ""000€\n\n\n5 bed.\n315 m²\n\n\nCasa amb jardí al costat de la plaça de la Vall d'Hebron\nWe present this spacious segregated house with three floors"", ' warehouses', ' patio', ' garden and a large roof terrace. They are different cadastral units']",La Teixonera,315 m²,5 bed.,,,,"Casa amb jardí al costat de la plaça de la Vall d'Hebron
We present this spacious segregated house with three floors, warehouses, patio, garden and a large roof terrace. They are different cadastral units, the first consisting of the built areas and the second two hundred and seven square meters of"
96,Flat,/en/inmueble/101425804/,"245,000€","['\n\n\n\n\n\n\nFlat in El Clot', ' Barcelona\n\n\n245']",El Clot,45 m²,2 bed.,8th,without lift,,"Renovated two-bedroom apartment in Clot
Two bedroom apartment renovated brand new. Located in a building with elevator and doorman very close to the metro and train station of Clot. The apartment offers natural light and mountain views as it is an eighth floor.
It has excellent communication with pu"
97,Flat,/en/inmueble/99960541/,"1,280,000€","['\n\n\n\n\n\n\nFlat in Les Tres Torres', ' Barcelona\n\n\n1', '280', '000€\nParking included\n\n\n3 bed.\n192 m²\n2nd floor exterior with lift\n\n\nFantastic 192 m2 built apartment with a 10 m2 terrace', ' located in the center of Tres Torres. The house', ' which stands out for its magnificent distribution without corridors and for its calm and unobstructed views']",Les Tres Torres,192 m²,3 bed.,2nd,with lift,Parking included,"Fantastic 192 m2 built apartment with a 10 m2 terrace, located in the center of Tres Torres. The house, which stands out for its magnificent distribution without corridors and for its calm and unobstructed views, has all its exterior rooms with an excellent orientation to the South that provides lig"
98,Penthouse,/en/inmueble/101215730/,"1,090,000€","['\n\n\n\n\n\n\nPenthouse in calle Francesc Pérez Cabrero', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '090', '000€\n\n\n3 bed.\n150 m²\n8th floor exterior with lift\n\n\nPenthouse to renovate with terrace for sale in Turó Park\nIn the most exclusive area of the city with views of the park', ' excellent stores', ' exquisite restaurants', ' good communications and close to prestigious stores']",calle Francesc Pérez Cabrero,150 m²,3 bed.,8th,with lift,,"Penthouse to renovate with terrace for sale in Turó Park
In the most exclusive area of the city with views of the park, excellent stores, exquisite restaurants, good communications and close to prestigious stores, we find this exclusive property on the eighth floor of the building with a terrace of"
99,Flat,/en/inmueble/99160458/,"699,000€","['\n\n\n\n\n\n\nFlat in Vila de Gràcia', ' Barcelona\n\n\n699', '000€\n\n\n3 bed.\n115 m²\n1st floor exterior without lift\n\n\nRenovated apartment with terrace in Vila de Gràcia\nBeautiful and recent quality reform in a 1936 farm. Cozy apartment consisting of three bedrooms', ' two doubles and one single', ' two bathrooms', ' one of them en suite']",Vila de Gràcia,115 m²,3 bed.,1st,without lift,,"Renovated apartment with terrace in Vila de Gràcia
Beautiful and recent quality reform in a 1936 farm. Cozy apartment consisting of three bedrooms, two doubles and one single, two bathrooms, one of them en suite, a spacious living-dining room with an open kitchen and access to a magnificent 45m2 ter"
100,Flat,/en/inmueble/101618369/,"847,500€","[""\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n847', '500€\n\n\n3 bed.\n163 m²\n4th floor exterior with lift\n\n\nABSTAIN AGENCIES', ' PLEASE.\nREAL PHOTOS', ' NOT A RENDER.""WORK FINISHED"".\nUnique 163 m2 apartment']",L'Antiga Esquerra de l'Eixample,163 m²,3 bed.,4th,with lift,,"ABSTAIN AGENCIES, PLEASE.
REAL PHOTOS, NOT A RENDER.""WORK FINISHED"".
Unique 163 m2 apartment, located in the heart of Barcelona in one of the most famous and representative streets and in a royal estate so typical and sought after in our city.
The apartment is completely renovated with luxury fin"
101,Flat,/en/inmueble/101578930/,"595,000€","['\n\n\n\n\n\n\nFlat in calle de Rogent', ' Nn', "" El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n595', '000€\n\n\n660', '000 €\n\n10%\n\n\n\n4 bed.\n156 m²\n3rd floor exterior with lift\n\n\nLARGE HOUSING IN FINCA REGIA (CLASSIC) COMPLETELY RENOVATED\nThe house preserves the characteristics of classic Catalan farms', ' ""HIGH CEILINGS (3 METERS) WITH MOLDINGS AND ROSETTONS', ' HYDRAULIC FLOORS (MOSAIC)', ' TRIBUNE', ' LARGE ROOMS"".\nThe 2 bathrooms']",calle de Rogent,156 m²,4 bed.,3rd,with lift,,"LARGE HOUSING IN FINCA REGIA (CLASSIC) COMPLETELY RENOVATED
The house preserves the characteristics of classic Catalan farms, ""HIGH CEILINGS (3 METERS) WITH MOLDINGS AND ROSETTONS, HYDRAULIC FLOORS (MOSAIC), TRIBUNE, LARGE ROOMS"".
The 2 bathrooms, the kitchen and the window enclosures have recentl"
102,Flat,/en/inmueble/99674978/,"699,000€","[""\n\n\n\n\n\n\nFlat in L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n699', '000€\n\n\n2 bed.\n98 m²\n1st floor exterior with lift\n\n\nApartment refurbish in Eixample\nRoyal estate building on Valencia street with Enrique Granados. Spectacular estate from 1900 in which the common areas have been rehabilitated: facades', ' lobby', ' stairs', ' etc.\nThis PPal 2B']",L'Antiga Esquerra de l'Eixample,98 m²,2 bed.,1st,with lift,,"Apartment refurbish in Eixample
Royal estate building on Valencia street with Enrique Granados. Spectacular estate from 1900 in which the common areas have been rehabilitated: facades, lobby, stairs, etc.
This PPal 2B, is a completely renovated house. Housing of 72sqm + 52sqm of terrace.
Floor with"
103,Flat,/en/inmueble/101374883/,"455,000€","['\n\n\n\n\n\n\nFlat in Sants', ' Barcelona\n\n\n455', '000€\n\n\n4 bed.\n98 m²\n exterior with lift\n\n\nFantastic atic with terrace in Sants-Les Corts\nEngel & Völkers presents this EIGHTH floor with a terrace to the south and unobstructed views', ' in Sants-Les Corts. Located on Avenida Madrid itself', ' this spectacular apartment consists of 98m2 of housing']",Sants,98 m²,4 bed.,,,,"Fantastic atic with terrace in Sants-Les Corts
Engel & Völkers presents this EIGHTH floor with a terrace to the south and unobstructed views, in Sants-Les Corts. Located on Avenida Madrid itself, this spectacular apartment consists of 98m2 of housing, where a large terrace with unobstructed views fa"
104,Flat,/en/inmueble/101612882/,"359,000€","['\n\nFlat in Hostafrancs', ' Barcelona\n\n\n359', '000€\n\n\n2 bed.\n57 m²\n1st floor exterior with lift\n\n\nThe property is located in a privileged area of the neighborhood of Hostafrancs', ' between the two large parks of the neighborhood', "" the Parc de Joan Miró and the Parc de la Espanya Industrial.\nIt is also located between two of Barcelona's major bus"", ' metro and train stations']",Hostafrancs,57 m²,2 bed.,1st,with lift,,"The property is located in a privileged area of the neighborhood of Hostafrancs, between the two large parks of the neighborhood, the Parc de Joan Miró and the Parc de la Espanya Industrial.
It is also located between two of Barcelona's major bus, metro and train stations, Sants Estació and Plaza"
105,Flat,/en/inmueble/96986009/,"780,000€","[""\n\n\n\n\n\n\nFlat in La Dreta de l'Eixample"", ' Barcelona\n\n\n780', '000€\n\n\n795', '000 €\n\n2%\n\n\n\n4 bed.\n143 m²\n exterior with lift\n\n\nLarge apartment with a functional layout', ' well divided into day and night areas', ' in good condition and ready to move into', ' with many possibilities to adapt it according to your needs. Enjoy an excellent location']",La Dreta de l'Eixample,143 m²,4 bed.,,,,"Large apartment with a functional layout, well divided into day and night areas, in good condition and ready to move into, with many possibilities to adapt it according to your needs. Enjoy an excellent location, in one of the most exclusive areas and with the least offer of flats in all of Barcelon"
106,Flat,/en/inmueble/98268710/,"6,000,000€","['\n\n\n\n\n\n\nFlat in calle de Provença', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n6', '000', '000€\n\n\n4 bed.\n475 m²\n3rd floor exterior with lift\n\n\nDuplex with terraces next to La Pedrera', ' Barcelona\nIn a spectacular catalogued royal estate', ' next to La Pedrera and Casa Milà. Surrounded by all the services', ' transports and the most exclusive shops in Barcelona', ' we find this wonderful property for sale']",calle de Provença,475 m²,4 bed.,3rd,with lift,,"Duplex with terraces next to La Pedrera, Barcelona
In a spectacular catalogued royal estate, next to La Pedrera and Casa Milà. Surrounded by all the services, transports and the most exclusive shops in Barcelona, we find this wonderful property for sale, renovated with all luxury details in 2010. It"
107,Flat,/en/inmueble/98271566/,"445,000€","[""\n\n\n\n\n\n\nFlat in calle d'Avinyó"", ' El Gòtic', ' Barcelona\n\n\n445', '000€\n\n\n4 bed.\n143 m²\n3rd floor exterior without lift\n\n\nProperty divided into two floors for sale in the Gothic Quarter of Barcelona.\nLocated in a typical modernist building of 1910 in the famous Avinyó street', ' a very central street in the old town of Barcelona', ' we find this property of 140 m² which is divided into two floors']",calle d'Av,143 m²,4 bed.,3rd,without lift,,"Property divided into two floors for sale in the Gothic Quarter of Barcelona.
Located in a typical modernist building of 1910 in the famous Avinyó street, a very central street in the old town of Barcelona, we find this property of 140 m² which is divided into two floors, although in the registry it"
108,Flat,/en/inmueble/98271355/,"560,000€","['\n\n\n\n\n\n\nFlat in via Laietana', ' El Gòtic', ' Barcelona\n\n\n560', '000€\nParking included\n\n\n3 bed.\n88 m²\n4th floor interior with lift\n\n\nApartment for sale renovated in Via Laietana\nApartment for sale renovated in 2022', ' in Via Laietana', ' with parking space included in the price', ' in a property completely renovated in 1998', ' and built in 1840. The building has six floors and two neighbors per floor. It has two elevators']",via Laietana,88 m²,3 bed.,4th,with lift,Parking included,"Apartment for sale renovated in Via Laietana
Apartment for sale renovated in 2022, in Via Laietana, with parking space included in the price, in a property completely renovated in 1998, and built in 1840. The building has six floors and two neighbors per floor. It has two elevators, one for the ent"
109,Flat,/en/inmueble/98647980/,"590,000€","[""\n\n\n\n\n\n\nFlat in calle d'Aragó"", "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n590', '000€\n\n\n4 bed.\n143 m²\n2nd floor exterior with lift\n\n\nPiso 4 dormitorios reformado en venta en l’Eixample de Barcelona\nEn una inmejorable zona de Eixample Esquerra', "" con proximidad a los Jardins d'Emma"", ' en un enclave céntrico con oferta de servicios', ' ocio y transporte público', ' encontramos esta magnífica vivienda reformada con calidad']",calle d'Aragó,143 m²,4 bed.,2nd,with lift,,"Piso 4 dormitorios reformado en venta en l’Eixample de Barcelona
En una inmejorable zona de Eixample Esquerra, con proximidad a los Jardins d'Emma, en un enclave céntrico con oferta de servicios, ocio y transporte público, encontramos esta magnífica vivienda reformada con calidad, diseño y EN RENTAB"
110,Terraced,/en/inmueble/99271667/,"950,000€","['\n\n\n\n\n\n\nTerraced house in calle del Torrent de les Roses', ' Pedralbes', ' Barcelona\n\n\n950', '000€\n\n\n5 bed.\n150 m²\n\n\nSemi-detached house for sale in Pedralbes - Les Corts\nTwo-storey semi-detached house with gable roof', ' 150m2 in one of the quietest areas of Barcelona', ' within walking distance of prestigious schools and universities.\nThe house has two floors. On the first floor']",calle del Torrent de les Roses,150 m²,5 bed.,,,,"Semi-detached house for sale in Pedralbes - Les Corts
Two-storey semi-detached house with gable roof, 150m2 in one of the quietest areas of Barcelona, within walking distance of prestigious schools and universities.
The house has two floors. On the first floor, we find a living room with access to"
111,Flat,/en/inmueble/100361523/,"720,000€","['\n\n\n\n\n\n\nFlat in ronda del General Mitre', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n720', '000€\nParking included\n\n\n5 bed.\n130 m²\n4th floor exterior with lift\n\n\nApartment for sale in Sant Gervasi - La Bonanova\nVery bright exterior apartment of 148m2 according to cadastre and terrace of 7m2 oriented to Tibidabo.\nBuilding in perfect condition.\nDay and night area perfectly differentiated.\nDouble entrance']",ronda del General Mitre,130 m²,5 bed.,4th,with lift,Parking included,"Apartment for sale in Sant Gervasi - La Bonanova
Very bright exterior apartment of 148m2 according to cadastre and terrace of 7m2 oriented to Tibidabo.
Building in perfect condition.
Day and night area perfectly differentiated.
Double entrance, main and service.
Day area: Large living room. Kitchen"
112,Penthouse,/en/inmueble/101079773/,"1,100,000€","['\n\n\n\n\n\n\nPenthouse in calle de València', "" L'Antiga Esquerra de l'Eixample"", ' Barcelona\n\n\n1', '100', ""000€\n\n\n2 bed.\n100 m²\n8th floor exterior with lift\n\n\nExclusive luxury penthouse with terrace and two bedrooms\nIn the heart of l'Eixample"", ' close to all shops and transport']",calle de València,100 m²,2 bed.,8th,with lift,,"Exclusive luxury penthouse with terrace and two bedrooms
In the heart of l'Eixample, close to all shops and transport, we find this beautiful exclusive penthouse renovated with the best materials in a classic Spanish building. The 80 m² apartment has a large 30 m² garden terrace with city views.
Up"
113,Flat,/en/inmueble/100746779/,"639,000€","['\n\n\n\n\n\n\nFlat in calle de Rocafort', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n639', '000€\n\n\n5 bed.\n154 m²\n3rd floor exterior with lift\n\n\nApartment to refurbish for sale in Rocafort street', ' Eixample Esquerra\nApartment of 140m2 built completely to reform', ' located on the third floor', ' in a building facing southeast']",calle de Rocafort,154 m²,5 bed.,3rd,with lift,,"Apartment to refurbish for sale in Rocafort street, Eixample Esquerra
Apartment of 140m2 built completely to reform, located on the third floor, in a building facing southeast, with concierge all day and 2 elevators. Located two steps from Josep Tarradellas street and surrounded by all kinds of stor"
114,Flat,/en/inmueble/98268942/,"1,450,000€","['\n\n\n\n\n\n\nFlat in calle de Casp', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '450', '000€\n\n\n3 bed.\n114 m²\nMezzanine exterior with lift\n\n\nFlat for sale with Terrace in Eixample Dreta (Barcelona)\nBrand new 114 sqm flat with a 161sqm Terrace in Eixample Dreta', ' Barcelona. The property has 3 bedrooms', ' 2 bathrooms', ' air conditioning', ' fitted wardrobes']",calle de Casp,114 m²,3 bed.,Mezzanine,lift,,"Flat for sale with Terrace in Eixample Dreta (Barcelona)
Brand new 114 sqm flat with a 161sqm Terrace in Eixample Dreta, Barcelona. The property has 3 bedrooms, 2 bathrooms, air conditioning, fitted wardrobes, laundry room and heating."
115,Flat,/en/inmueble/100745728/,"495,000€","['\n\n\n\n\n\n\nFlat in rambla La', ' El Gòtic', ' Barcelona\n\n\n495', '000€\n\n\n2 bed.\n137 m²\nMezzanine exterior with lift\n\n\nRenovated duplex with private terrace in the same Rambla in Barcelona\nIn La Rambla de Barcelona', ' surrounded by shops and leisure areas']",rambla La,137 m²,2 bed.,Mezzanine,lift,,"Renovated duplex with private terrace in the same Rambla in Barcelona
In La Rambla de Barcelona, surrounded by shops and leisure areas, we find this apartment completely renovated. It is located in a 1900 property in good condition and with a lift. It is a main floor segregated in 6 apartments refor"
116,Flat,/en/inmueble/101034415/,"1,700,000€","['\n\n\n\n\n\n\nFlat in avenida de Pedralbes', ' Pedralbes', ' Barcelona\n\n\n1', '700', '000€\nParking included\n\n\n4 bed.\n272 m²\n2nd floor exterior with lift\n\n\nApartment with terrace for sale to reform in Pedralbes (Barcelona)\nThis elegant and spacious 270m2 apartment', ' facing three sides', ' exterior and overlooking a grove of trees', ' has two parking spaces and is very close to the Plaza de los Jardines de Tokio']",avenida de Pedralbes,272 m²,4 bed.,2nd,with lift,Parking included,"Apartment with terrace for sale to reform in Pedralbes (Barcelona)
This elegant and spacious 270m2 apartment, facing three sides, exterior and overlooking a grove of trees, has two parking spaces and is very close to the Plaza de los Jardines de Tokio, which makes it a peaceful and exclusive home.  "
117,Terraced,/en/inmueble/101316983/,"995,000€","['\n\n\n\n\n\n\nTerraced house in La Vila Olímpica del Poblenou', ' Barcelona\n\n\n995', '000€\nParking included\n\n\n4 bed.\n203 m²\n\n\nBeautiful house with terrace in Vila Olímpica\nMagnificent townhouse consisting of 155 m2 and 48 m2 terrace.\nThe house is accessed from the street by a separate entrance', ' although it is located in a community of several houses and pedestrian streets.\nThe house is divided into two floors']",La Vila Olímpica del Poblenou,203 m²,4 bed.,,,Parking included,"Beautiful house with terrace in Vila Olímpica
Magnificent townhouse consisting of 155 m2 and 48 m2 terrace.
The house is accessed from the street by a separate entrance, although it is located in a community of several houses and pedestrian streets.
The house is divided into two floors, on the fir"
118,Flat,/en/inmueble/101347740/,"159,000€","['\n\n\n\n\n\n\nFlat in Sants - Badal', ' Barcelona\n\n\n159', '000€\n\n\n165', '000 €\n\n4%\n\n\n\n1 bed.\n32 m²\nGround floor without lift\n\n\nBONVEI - BASSEGODA - GROUND FLOOR FOR SALE IN THE SANTS NEIGHBORHOOD. House with one bedroom', ' bathroom with shower and living room with kitchenette facing the street. It is a ground floor located in a very quiet street in the Sants neighborhood. Excellent condition', ' parquet flooring']",Sants - Badal,32 m²,1 bed.,Ground,lift,,"BONVEI - BASSEGODA - GROUND FLOOR FOR SALE IN THE SANTS NEIGHBORHOOD. House with one bedroom, bathroom with shower and living room with kitchenette facing the street. It is a ground floor located in a very quiet street in the Sants neighborhood. Excellent condition, parquet flooring, aluminum window"
119,Flat,/en/inmueble/98297228/,"1,190,000€","['\n\n\n\n\n\n\nFlat in El Putxet i el Farró', ' Barcelona\n\n\n1', '190', '000€\nParking included\n\n\n3 bed.\n164 m²\nGround floor exterior with lift\n\n\nApartment with terrace in Sant gervasi\nEngel & Völkers presents this exclusive duplex in Sant Gervasi-Putxet with a built area of 144m2 and an impressive 40m2 terrace.\nIt is an elegant ground floor located in a modern building of recent construction with two elevators. The apartment is very bright']",El Putxet i el Farró,164 m²,3 bed.,Ground,with lift,Parking included,"Apartment with terrace in Sant gervasi
Engel & Völkers presents this exclusive duplex in Sant Gervasi-Putxet with a built area of 144m2 and an impressive 40m2 terrace.
It is an elegant ground floor located in a modern building of recent construction with two elevators. The apartment is very bright,"
120,Flat,/en/inmueble/101578930/,"595,000€","['\n\n\n\n\n\n\nFlat in calle de Rogent', ' Nn', "" El Camp de l'Arpa del Clot"", ' Barcelona\n\n\n595', '000€\n\n\n660', '000 €\n\n10%\n\n\n\n4 bed.\n156 m²\n3rd floor exterior with lift\n\n\nLARGE HOUSING IN FINCA REGIA (CLASSIC) COMPLETELY RENOVATED\nThe house preserves the characteristics of classic Catalan farms', ' ""HIGH CEILINGS (3 METERS) WITH MOLDINGS AND ROSETTONS', ' HYDRAULIC FLOORS (MOSAIC)', ' TRIBUNE', ' LARGE ROOMS"".\nThe 2 bathrooms']",calle de Rogent,156 m²,4 bed.,3rd,with lift,,"LARGE HOUSING IN FINCA REGIA (CLASSIC) COMPLETELY RENOVATED
The house preserves the characteristics of classic Catalan farms, ""HIGH CEILINGS (3 METERS) WITH MOLDINGS AND ROSETTONS, HYDRAULIC FLOORS (MOSAIC), TRIBUNE, LARGE ROOMS"".
The 2 bathrooms, the kitchen and the window enclosures have recentl"
121,Flat,/en/inmueble/101223128/,"390,000€","['\n\n\n\n\n\n\nFlat in calle de la Marina', ' La Sagrada Família', ' Barcelona\n\n\n390', '000€\n\n\n2 bed.\n58 m²\n2nd floor exterior with lift\n\n\nRefurbished two bedroom apartment for sale close to Sagrada Familia\nCozy apartment located in Marina Street', ' in the Sagrada Familia area', ' renovated with the best finishes', ' in a building of 1964.\nThe property consists of 57m2 built', ' facing southeast']",calle de la Mar,58 m²,2 bed.,2nd,with lift,,"Refurbished two bedroom apartment for sale close to Sagrada Familia
Cozy apartment located in Marina Street, in the Sagrada Familia area, renovated with the best finishes, in a building of 1964.
The property consists of 57m2 built, facing southeast, exterior overlooking the Sagrada Familia and very"
