,type,reference,price,district,street,area,rooms,plant,lift,parking,description
350,Flat,/en/inmueble/99157193/,"380,000€","['\n\n\n\n\n\n\nFlat in avenida del Paral·lel', ' El Poble Sec - Parc de Montjuïc', ' Barcelona\n\n\n380', '000€\n\n\n2 bed.\n77 m²\n1st floor exterior without lift\n\n\nThe flat of 77 m2 is totally refurbished', ' distributed in a spacious day area', ' composed of a fully equipped L-shaped kitchen with appliances (integrated fridge', ' oven', ' electric induction hob and dishwasher) integrated dining room']",avenida del Paral·lel,77 m²,2 bed.,1st,without lift,,"The flat of 77 m2 is totally refurbished, distributed in a spacious day area, composed of a fully equipped L-shaped kitchen with appliances (integrated fridge, oven, electric induction hob and dishwasher) integrated dining room, and a comfortable living room with access to the balcony.
The sleepi"
351,Flat,/en/inmueble/97991368/,"1,040,000€","['\n\n\n\n\n\n\nFlat in rambla La', ' El Gòtic', ' Barcelona\n\n\n1', '040', '000€\n\n\n4 bed.\n178 m²\n2nd floor exterior with lift\n\n\nInvestment in the centre of Barcelona']",rambla La,178 m²,4 bed.,2nd,with lift,,"Investment in the centre of Barcelona, with all luxury of details in the reform.
In the heart of the ""Ramblas de les Flors"" in Barcelona with views of the ""Mercat de la Boqueria"".
It is sold as a single registered unit consisting of two flats located in the same building and adjoining on the 3rd f"
352,Flat,/en/inmueble/101397237/,"450,000€","['\n\n\n\n\n\n\nFlat in El Putxet i el Farró', ' Barcelona\n\n\n450', '000€\n\n\n4 bed.\n104 m²\n5th floor exterior with lift\n\n\nJUNTO CALLE ZARAGOZA Apartment in the Sant Gervasio neighborhood', ' all exterior', ' high', ' very sunny with 3 exterior balconies', ' divided into two well-defined areas', ' a night area with 4 bedrooms', ' one double and 3 singles', ' 2 full bathrooms', ' one with a bathtub and another with a shower tray']",El Putxet i el Farró,104 m²,4 bed.,5th,with lift,,"JUNTO CALLE ZARAGOZA Apartment in the Sant Gervasio neighborhood, all exterior, high, very sunny with 3 exterior balconies, divided into two well-defined areas, a night area with 4 bedrooms, one double and 3 singles, 2 full bathrooms, one with a bathtub and another with a shower tray, and a day area"
353,Penthouse,/en/inmueble/100064067/,"570,000€","['\n\n\n\n\n\n\nPenthouse in calle de Bertran', ' El Putxet i el Farró', ' Barcelona\n\n\n570', '000€\n\n\n2 bed.\n81 m²\n3rd floor exterior with lift\n\n\nPenthouse of 81 m2 built in the building', ' on the ground floor and 3 floors', ' renovated in 2004.\nThe house has two terraces']",calle de Bertran,81 m²,2 bed.,3rd,with lift,,"Penthouse of 81 m2 built in the building, on the ground floor and 3 floors, renovated in 2004.
The house has two terraces, one of them measuring 8.5 m2 at the level of the living room facing west and with afternoon sun and the other on the top floor measuring 43 m2 with sun all day.
The house distr"
354,Flat,/en/inmueble/100278290/,"695,000€","['\n\n\n\n\n\n\nFlat in calle del Comte Borrell', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n695', '000€\n\n\n3 bed.\n130 m²\n1st floor exterior with lift\n\n\nLuxury refurbished.\nElegant flat located in Comte Borrell street', ' few minutes away from Françesc Macià square', ' residential area with all kind of services', ' shops and restaurants', ' very well connected by public transport.\nIn a classical building of 1948 with new lift']",calle del Comte Borrell,130 m²,3 bed.,1st,with lift,,"Luxury refurbished.
Elegant flat located in Comte Borrell street, few minutes away from Françesc Macià square, residential area with all kind of services, shops and restaurants, very well connected by public transport.
In a classical building of 1948 with new lift, communal areas and façades in pr"
355,Flat,/en/inmueble/97567761/,"750,000€","['\n\n\n\n\n\n\nFlat in via Laietana', ' El Gòtic', ' Barcelona\n\n\n750', '000€\n\n\n3 bed.\n134 m²\n1st floor exterior with lift\n\n\nLIVES IN BARCELONA. In Via Laietana', ' unbeatable location', ' spectacular completely renovated home', ' brand new. Corner apartment', ' all rooms are exterior and enjoy natural light', ' sun and very pleasant views']",via Laietana,134 m²,3 bed.,1st,with lift,,"LIVES IN BARCELONA. In Via Laietana, unbeatable location, spectacular completely renovated home, brand new. Corner apartment, all rooms are exterior and enjoy natural light, sun and very pleasant views, surrounded by trees and historic buildings. It combines original elements that have been preserve"
356,Penthouse,/en/inmueble/101625429/,"1,340,000€","['\n\nPenthouse in calle de Craywinckel', ' El Putxet i el Farró', ' Barcelona\n\n\n1', '340', '000€\nParking included\n\n\n8 bed.\n290 m²\n7th floor exterior with lift\n\n\nFabulous duplex penthouse of 290 m2 built + 100 m2 on 4 terraces', ' located in one of the best areas of Barcelona next to Paseo Sant Gervasio', ' Barcino Tennis and Kennedy Square. The house', ' which stands out for its magnificent distribution without corridors', ' its views and excellent light']",calle de Crayw,290 m²,8 bed.,7th,with lift,Parking included,"Fabulous duplex penthouse of 290 m2 built + 100 m2 on 4 terraces, located in one of the best areas of Barcelona next to Paseo Sant Gervasio, Barcino Tennis and Kennedy Square. The house, which stands out for its magnificent distribution without corridors, its views and excellent light, has all its e"
357,Flat,/en/inmueble/98351412/,"1,600,000€","['\n\n\n\n\n\n\nFlat in muntaner', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '600', '000€\nParking included\n\n\n11 bed.\n420 m²\n1st floor exterior with lift\n\n\nAre you looking for a home in a privileged location in Barcelona? We present this magnificent home for sale on Muntaner street', ' a few meters from Adriano square. With a total of 420m2 built', ' this property was previously an office']",muntaner,420 m²,11 bed.,1st,with lift,Parking included,"Are you looking for a home in a privileged location in Barcelona? We present this magnificent home for sale on Muntaner street, a few meters from Adriano square. With a total of 420m2 built, this property was previously an office, so it is totally exterior and very bright.
The property has a large"
358,Flat,/en/inmueble/99363226/,"750,000€","['\n\n\n\n\n\n\nFlat in Gran Via de les Corts Catalanes', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n750', '000€\n\n\n4 bed.\n170 m²\n5th floor exterior with lift\n\n\nHabita Brcelona exclusively presents this magnificent apartment located on the top floor of Casa Francesc Farreras', ' a wonderful listed royal estate of Catalan modernism from the early 20th century']",Gran Via de les Corts Catalanes,170 m²,4 bed.,5th,with lift,,"Habita Brcelona exclusively presents this magnificent apartment located on the top floor of Casa Francesc Farreras, a wonderful listed royal estate of Catalan modernism from the early 20th century, the work of the architect Antoni Millàs i Figuerola. The house has several elements of the architectur"
359,Flat,/en/inmueble/101254026/,"335,000€","['\n\nFlat in calle de Montbau', ' 7', ' Sant Genís Dels Agudells - Montbau', ' Barcelona\n\n\n335', '000€\n\n\n3 bed.\n108 m²\n4th floor exterior with lift\n\n\nFantastic duplex apartment', ' totally exterior', ' located at the foot of the Serra de Collserola Natural Park', ' the green lung of the city. Another factor to take into account is the magnificent south orientation']",calle de Montbau,108 m²,3 bed.,4th,with lift,,"Fantastic duplex apartment, totally exterior, located at the foot of the Serra de Collserola Natural Park, the green lung of the city. Another factor to take into account is the magnificent south orientation, which floods the house with light and sun. It is also worth noting the unobstructed views t"
360,Flat,/en/inmueble/99862088/,"269,000€","['\n\n\n\n\n\n\nFlat in calle Gran de Sant Andreu', ' Sant Andreu', ' Barcelona\n\n\n269', '000€\n\n\n3 bed.\n70 m²\n1st floor exterior with lift\n\n\nHomey three-bedroom brand new renovated apartment for sale in Gran de Sant Andreu Street\nBrand new renovated property\nPlease find this completely renovated property']",calle Gran de Sant Andreu,70 m²,3 bed.,1st,with lift,,"Homey three-bedroom brand new renovated apartment for sale in Gran de Sant Andreu Street
Brand new renovated property
Please find this completely renovated property, offering a wonderful distribution. The space offers a spacious and sunny living-dining room facing outwards to a quiet street. Thank"
361,Flat,/en/inmueble/96178987/,"825,000€","['\n\n\n\n\n\n\nFlat in via Laietana', ' Sant Pere - Santa Caterina i la Ribera', ' Barcelona\n\n\n825', '000€\n\n\n1 bed.\n90 m²\n1st floor exterior with lift\n\n\nIn the center of Barcelona luxury housing development', ' a dream in Barcelona.\nResidential complex of apartments', ' combines classic architecture of nineteenth century Barcelona', ' historical facade and contemporary interior design']",via Laietana,90 m²,1 bed.,1st,with lift,,"In the center of Barcelona luxury housing development, a dream in Barcelona.
Residential complex of apartments, combines classic architecture of nineteenth century Barcelona, historical facade and contemporary interior design, in one of the most representative buildings of the architect Ramón Puig"
362,Flat,/en/inmueble/99863916/,"265,000€","['\n\n\n\n\n\n\nFlat in calle del Cardenal Tedeschini', ' El Congrés i els Indians', ' Barcelona\n\n\n265', '000€\n\n\n3 bed.\n67 m²\n4th floor exterior with lift\n\n\nIn the Congrès neighbourhood you can find this property', ' brand new complete refurbishment with excellent finishes', ' it is very bright in all the rooms', ' all of them are outward-facing', ' on entering the property you will find an outdoor living room with light']",calle del Cardenal Tedesch,67 m²,3 bed.,4th,with lift,,"In the Congrès neighbourhood you can find this property, brand new complete refurbishment with excellent finishes, it is very bright in all the rooms, all of them are outward-facing, on entering the property you will find an outdoor living room with light, a few metres away you will find the kitchen"
363,Flat,/en/inmueble/101617504/,"250,000€","['\n\nFlat in calle de Lisboa', ' El Carmel', ' Barcelona\n\n\n250', '000€\n\n\n3 bed.\n111 m²\n2nd floor exterior with lift\n\n\nBecause you are special', ' your home should be too.\nSpectacular home for sale\nIt is a very well connected and central area.\nPrice: €250', '000\nThis charming apartment is located on the second floor of a building in the heart of Barcelona']",calle de Lisboa,111 m²,3 bed.,2nd,with lift,,"Because you are special, your home should be too.
Spectacular home for sale
It is a very well connected and central area.
Price: €250,000
This charming apartment is located on the second floor of a building in the heart of Barcelona, in an area with easy access to all services.
It is in very good"
364,Flat,/en/inmueble/100778801/,"550,000€","[""\n\n\n\n\n\n\nFlat in calle de l'Escar"", ' La Barceloneta', ' Barcelona\n\n\n550', '000€\n\n\n2 bed.\n110 m²\nGround floor exterior without lift\n\n\nThe property', ' a few meters from the beach of La Barceloneta', ' has 110 m2 built', ' distributed in 2 double bedrooms', ' 1 bathroom']",calle de l'Escar,110 m²,2 bed.,Ground,without lift,,"The property, a few meters from the beach of La Barceloneta, has 110 m2 built, distributed in 2 double bedrooms, 1 bathroom, a large living room and kitchenette.
The ceilings are very high and the spaces are very bright. Is a ground floor.
The apartment has been refurbished with exquisite taste an"
365,Flat,/en/inmueble/95771213/,"1,695,000€","['\n\n\n\n\n\n\nFlat in Balmes', ' Sant Gervasi - Galvany', ' Barcelona\n\n\n1', '695', '000€\n\n\n6 bed.\n284 m²\n4th floor exterior with lift\n\n\nSpacious house located on Balmes street', ' very close to Diagonal', ' the house has a large hall', ' separating the day area from the night area', ' we access a living room that is divided into three rooms', ' a dining room', ' a room to see the tv', ' and the living room']",Balmes,284 m²,6 bed.,4th,with lift,,"Spacious house located on Balmes street, very close to Diagonal, the house has a large hall, separating the day area from the night area, we access a living room that is divided into three rooms, a dining room, a room to see the tv, and the living room, has large windows that give the rooms a lot of"
366,Flat,/en/inmueble/97991368/,"1,040,000€","['\n\n\n\n\n\n\nFlat in rambla La', ' El Gòtic', ' Barcelona\n\n\n1', '040', '000€\n\n\n4 bed.\n178 m²\n2nd floor exterior with lift\n\n\nInvestment in the centre of Barcelona']",rambla La,178 m²,4 bed.,2nd,with lift,,"Investment in the centre of Barcelona, with all luxury of details in the reform.
In the heart of the ""Ramblas de les Flors"" in Barcelona with views of the ""Mercat de la Boqueria"".
It is sold as a single registered unit consisting of two flats located in the same building and adjoining on the 3rd f"
367,Flat,/en/inmueble/101512028/,"260,000€","['\n\nFlat in calle Pare Laínez', ' 40', "" El Camp d'En Grassot i Gràcia Nova"", ' Barcelona\n\n\n260', '000€\n\n\n280', '000 €\n\n7%\n\n\n\n2 bed.\n61 m²\n1st floor exterior with lift\n\n\nIncredible investment opportunity in the charming neighborhood of Gràcia in Barcelona! We present this spacious exterior first floor with elevator', ' ready to be renovated and turned into a true jewel.With endless possibilities']",calle Pare Laínez,61 m²,2 bed.,1st,with lift,,"Incredible investment opportunity in the charming neighborhood of Gràcia in Barcelona! We present this spacious exterior first floor with elevator, ready to be renovated and turned into a true jewel.With endless possibilities, this property is positioned as an investment with great potential for pro"
368,Flat,/en/inmueble/94445515/,"1,580,000€","['\n\n\n\n\n\n\nFlat in rambla de Catalunya', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '580', '000€\nParking included\n\n\n3 bed.\n185 m²\n5th floor exterior with lift\n\n\nFinally you will be able to live in one of the most exclusive neighbourhoods in Barcelona with this incredible property located on the prestigious Rambla de Catalunya. In this area you will find a wide variety of restaurants']",rambla de Catalunya,185 m²,3 bed.,5th,with lift,Parking included,"Finally you will be able to live in one of the most exclusive neighbourhoods in Barcelona with this incredible property located on the prestigious Rambla de Catalunya. In this area you will find a wide variety of restaurants, high-end shops and impressive architecture of modernist style and traditio"
369,Flat,/en/inmueble/100278290/,"695,000€","['\n\n\n\n\n\n\nFlat in calle del Comte Borrell', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n695', '000€\n\n\n3 bed.\n130 m²\n1st floor exterior with lift\n\n\nLuxury refurbished.\nElegant flat located in Comte Borrell street', ' few minutes away from Françesc Macià square', ' residential area with all kind of services', ' shops and restaurants', ' very well connected by public transport.\nIn a classical building of 1948 with new lift']",calle del Comte Borrell,130 m²,3 bed.,1st,with lift,,"Luxury refurbished.
Elegant flat located in Comte Borrell street, few minutes away from Françesc Macià square, residential area with all kind of services, shops and restaurants, very well connected by public transport.
In a classical building of 1948 with new lift, communal areas and façades in pr"
370,Flat,/en/inmueble/100266485/,"1,595,000€","['\n\n\n\n\n\n\nFlat in calle de Girona', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n1', '595', '000€\n\n\n1', '695', '000 €\n\n6%\n\n\n\n4 bed.\n210 m²\n1st floor exterior with lift\n\n\nExcluvice property with terrace in Eixample\nIn a spectacular Eixample Dret building we find this exclusive 185-square-meter apartment with 4 bedrooms. The property also stands out for its 40-square-meter terrace', ' its two side patios of about 10 square meters']",calle de Girona,210 m²,4 bed.,1st,with lift,,"Excluvice property with terrace in Eixample
In a spectacular Eixample Dret building we find this exclusive 185-square-meter apartment with 4 bedrooms. The property also stands out for its 40-square-meter terrace, its two side patios of about 10 square meters, and two balconies where we can place cha"
371,Flat,/en/inmueble/101254026/,"335,000€","['\n\nFlat in calle de Montbau', ' 7', ' Sant Genís Dels Agudells - Montbau', ' Barcelona\n\n\n335', '000€\n\n\n3 bed.\n108 m²\n4th floor exterior with lift\n\n\nFantastic duplex apartment', ' totally exterior', ' located at the foot of the Serra de Collserola Natural Park', ' the green lung of the city. Another factor to take into account is the magnificent south orientation']",calle de Montbau,108 m²,3 bed.,4th,with lift,,"Fantastic duplex apartment, totally exterior, located at the foot of the Serra de Collserola Natural Park, the green lung of the city. Another factor to take into account is the magnificent south orientation, which floods the house with light and sun. It is also worth noting the unobstructed views t"
372,Flat,/en/inmueble/99141375/,"780,000€","['\n\n\n\n\n\n\nFlat in ronda del General Mitre', ' Sant Gervasi - La Bonanova', ' Barcelona\n\n\n780']",ronda del General Mitre,145 m²,3 bed.,1st,with lift,,"C/ Ronda Gral Miter – Jto C/ Berlines.
Magnificent and LUMINOUS BRAND NEW 145M² house in a royal building with 2 elevators and concierge service. It consists of 145M² + terrace of 15M². It consists of 3 rooms (1H very large suite type with bathroom + 1 double room with access to balcony + 1 double r"
373,Flat,/en/inmueble/100361323/,"595,000€","['\n\n\n\n\n\n\nFlat in calle de Roger de Llúria', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n595', '000€\n\n\n4 bed.\n130 m²\n4th floor exterior with lift\n\n\nExterior and bright 130m2 apartment in the heart of Barcelona', ' in the Dreta del Eixample', ' one step away from all kinds of services and means of transport.\nIt is distributed in 4 bedrooms (2 interior facing the neighborhood patio', ' one of them double and one interior and 2 exterior facing the street']",calle de Roger de Llúria,130 m²,4 bed.,4th,with lift,,"Exterior and bright 130m2 apartment in the heart of Barcelona, in the Dreta del Eixample, one step away from all kinds of services and means of transport.
It is distributed in 4 bedrooms (2 interior facing the neighborhood patio, one of them double and one interior and 2 exterior facing the street,"
374,Detached,/en/inmueble/101621619/,"4,500,000€","['\n\nDetached house in avenida del Tibidabo', ' Sant Gervasi - La Bonanova', ' Barcelona\n\n\n4', '500', '000€\nParking included\n\n\n11 bed.\n773 m²\n\n\nExclusive house on Avenida Tibidabo\nIn the prestigious area of Sant Gervasi Bonanova', ' on Avenida Tibidabo at the foot of Mount Collserola', "" a piece of Barcelona's history from its period of modernism and Gaudí (early 20th century) is for sale. The historic house""]",avenida del Tibidabo,773 m²,11 bed.,,,Parking included,"Exclusive house on Avenida Tibidabo
In the prestigious area of Sant Gervasi Bonanova, on Avenida Tibidabo at the foot of Mount Collserola, a piece of Barcelona's history from its period of modernism and Gaudí (early 20th century) is for sale. The historic house, completely renovated and built accor"
375,Flat,/en/inmueble/101603612/,"198,000€","['\n\n\n\n\n\n\nFlat in Hostafrancs', ' Barcelona\n\n\n198', '000€\n\n\n1 bed.\n57 m²\n1st floor exterior with lift\n\n\nHOME ADVISORS offers you this cozy home on Gran Vía de les Corts Catalanes', ' near Plaza España.\nRenovated apartment that has 57 square meters built distributed in a kitchen', ' a complete bathroom with a shower']",Hostafrancs,57 m²,1 bed.,1st,with lift,,"HOME ADVISORS offers you this cozy home on Gran Vía de les Corts Catalanes, near Plaza España.
Renovated apartment that has 57 square meters built distributed in a kitchen, a complete bathroom with a shower, a living-dining room and a double room. Ready to move into!
The kitchen and bathroom have"
376,Flat,/en/inmueble/98567785/,"2,500,000€","[""\n\n\n\n\n\n\nFlat in calle d'Ausiàs Marc"", "" La Dreta de l'Eixample"", ' Barcelona\n\n\n2', '500', '000€\nParking included\n\n\n4 bed.\n258 m²\n1st floor exterior with lift\n\n\nThese contemporary residences', ' designed by award-winning architects', ' are characterized by comfort', ' functionality and style.\nThe layout links interior and exterior design']",calle d'Ausiàs Marc,258 m²,4 bed.,1st,with lift,Parking included,"These contemporary residences, designed by award-winning architects, are characterized by comfort, functionality and style.
The layout links interior and exterior design, and the quality of finishes and bespoke details come together to create apartments with unique character and style.
Ventilated n"
377,Flat,/en/inmueble/100927225/,"410,000€","['\n\n\n\n\n\n\nFlat in calle de Roger de Flor', "" El Camp d'En Grassot i Gràcia Nova"", ' Barcelona\n\n\n410', '000€\n\n\n4 bed.\n84 m²\n2nd floor exterior with lift\n\n\nThis flat is at Carrer de Roger de Flor', ' 08025', ' Barcelona', ' Barcelona', ' on floor 2. It is a flat', ' built in 1980']",calle de Roger de Flor,84 m²,4 bed.,2nd,with lift,,"This flat is at Carrer de Roger de Flor, 08025, Barcelona, Barcelona, on floor 2. It is a flat, built in 1980, that has 84 m2 of which 78 m2 are useful and has 4 rooms and 2 bathrooms."
378,Flat,/en/inmueble/101621459/,"270,000€","['\n\nFlat in calle del dos de Maig', ' La Sagrada Família', ' Barcelona\n\n\n270', '000€\n\n\n3 bed.\n88 m²\n7th floor exterior with lift\n\n\nExcellent 88m2 apartment in Sagrada Familia', ' in a 1957 building with elevator.\nThe property has a spacious dining room', ' with lots of natural light', ' facing the street', ' and with views of the emblematic Agbar tower. It has three bedrooms', ' two doubles and one single']",calle del dos de Maig,88 m²,3 bed.,7th,with lift,,"Excellent 88m2 apartment in Sagrada Familia, in a 1957 building with elevator.
The property has a spacious dining room, with lots of natural light, facing the street, and with views of the emblematic Agbar tower. It has three bedrooms, two doubles and one single, an independent and renovated kitche"
379,Flat,/en/inmueble/101613187/,"198,000€","['\n\n\n\n\n\n\nFlat in La Font de la Guatlla', ' Barcelona\n\n\n198', '000€\n\n\n1 bed.\n57 m²\n1st floor exterior with lift\n\n\nHOME ADVISORS offers you this cozy home on Gran Vía de les Corts Catalanes', ' near Plaza España.\nRenovated apartment that has 57 square meters built distributed in a kitchen', ' a complete bathroom with a shower']",La Font de la Guatlla,57 m²,1 bed.,1st,with lift,,"HOME ADVISORS offers you this cozy home on Gran Vía de les Corts Catalanes, near Plaza España.
Renovated apartment that has 57 square meters built distributed in a kitchen, a complete bathroom with a shower, a living-dining room and a double room. Ready to move into!
The kitchen and bathroom have"
380,Flat,/en/inmueble/101444539/,"650,000€","['\n\n\n\n\n\n\nFlat in Sant Gervasi - Galvany', ' Barcelona\n\n\n650', '000€\n\n\n5 bed.\n125 m²\n1st floor exterior with lift\n\n\nPASAJE JOSEP LLOVERAS - MUNTANER in Living we present this beautiful property next to the Julio Muñoz Ramonet gardens with character', ' 125m2 and many possibilities', ' this will allow you to design the style of your new home to your liking. Built on a building with an elevator']",Sant Gervasi - Galvany,125 m²,5 bed.,1st,with lift,,"PASAJE JOSEP LLOVERAS - MUNTANER in Living we present this beautiful property next to the Julio Muñoz Ramonet gardens with character, 125m2 and many possibilities, this will allow you to design the style of your new home to your liking. Built on a building with an elevator, we find this exterior hou"
381,Flat,/en/inmueble/101567276/,"750,000€","['\n\n\n\n\n\n\nFlat in calle de la Diputació', "" La Dreta de l'Eixample"", ' Barcelona\n\n\n750', '000€\n\n\n4 bed.\n120 m²\n2nd floor exterior with lift\n\n\nHigh and spacious apartment in Eixample Dret\nGreat corner apartment of 120 sqm with 4 bedrooms', ' 3 of them double and 1 single; 2 bathrooms', ' and a gallery on the fourth floor of the Casa Domenec Coll.\nUpon entering the apartment', ' we find a reception hall', ' with a built-in closet. To the left']",calle de la Diputació,120 m²,4 bed.,2nd,with lift,,"High and spacious apartment in Eixample Dret
Great corner apartment of 120 sqm with 4 bedrooms, 3 of them double and 1 single; 2 bathrooms, and a gallery on the fourth floor of the Casa Domenec Coll.
Upon entering the apartment, we find a reception hall, with a built-in closet. To the left, it leads"
382,Flat,/en/inmueble/100720685/,"283,000€","['\n\n\n\n\n\n\nFlat in calle de Vilamarí', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n283', '000€\n\n\n2 bed.\n68 m²\n5th floor exterior with lift\n\n\nExcellent high floor next to the Joan Miró park. It consists of 2 large double bedrooms', ' a 21 m² living-dining room with two rooms', ' an independent equipped kitchen', ' a complete bathroom with a shower and a gallery.\nExterior to a clear block patio', ' the house is well preserved', ' ready to move into']",calle de Vilamarí,68 m²,2 bed.,5th,with lift,,"Excellent high floor next to the Joan Miró park. It consists of 2 large double bedrooms, a 21 m² living-dining room with two rooms, an independent equipped kitchen, a complete bathroom with a shower and a gallery.
Exterior to a clear block patio, the house is well preserved, ready to move into, and"
383,Flat,/en/inmueble/101620429/,"198,000€","['\n\nFlat in Pablo Iglesias', ' La Prosperitat', ' Barcelona\n\n\n198', '000€\n\n\n3 bed.\n70 m²\n1st floor exterior with lift\n\n\nApartment for sale', ' bright and in very good condition on Pablo Iglesias street', ' in the Prosperitat neighborhood', ' a few blocks from the Vía Julia metro station', ' a commercial area with many bars']",Pablo Iglesias,70 m²,3 bed.,1st,with lift,,"Apartment for sale, bright and in very good condition on Pablo Iglesias street, in the Prosperitat neighborhood, a few blocks from the Vía Julia metro station, a commercial area with many bars, restaurants and shops.
It consists of 70 m2 distributed as follows:
- Three rooms: (two singles and one"
384,Flat,/en/inmueble/101621634/,"280,000€","['\n\nFlat in calle de Sant Pau', ' El Raval', ' Barcelona\n\n\n280', '000€\n\n\n1 bed.\n87 m²\n3rd floor exterior without lift\n\n\nNice open-plan apartment', ' with a double orientation', ' very well distributed and with many possibilities for a new distribution.\nThe apartment is located on the third real floor of a beautiful listed building from 1936', ' without elevator.\nThe house is made up of a double bedroom']",calle de Sant Pau,87 m²,1 bed.,3rd,without lift,,"Nice open-plan apartment, with a double orientation, very well distributed and with many possibilities for a new distribution.
The apartment is located on the third real floor of a beautiful listed building from 1936, without elevator.
The house is made up of a double bedroom, a very spacious living"
385,Flat,/en/inmueble/101356661/,"250,000€","['\n\n\n\n\n\n\nFlat in El Poble Sec - Parc de Montjuïc', ' Barcelona\n\n\n250', '000€\n\n\n2 bed.\n80 m²\nGround floor exterior without lift\n\n\nTwo-bedroom apartment in Poble Sec.\nIt consists of a large living room with kitchenette', ' a double room', ' a single room']",El Poble Sec - Parc de Montjuïc,80 m²,2 bed.,Ground,without lift,,"Two-bedroom apartment in Poble Sec.
It consists of a large living room with kitchenette, a double room, a single room, a complete bathroom and a room that can be adapted as a storage room or dressing room.
The apartment was completely renovated in 2018 but requires several updates and painting. It"
386,Flat,/en/inmueble/97699195/,"699,000€","['\n\n\n\n\n\n\nFlat in calle de Santa Rosa', ' Vila de Gràcia', ' Barcelona\n\n\n699', '000€\n\n\n3 bed.\n104 m²\n1st floor exterior without lift\n\n\nBeautiful apartment completely renovated with large terrace in Vila de Gràcia. Corner.\nThe night area consists of: 2 double bedrooms (one of them master suite with dressing room)']",calle de Santa Rosa,104 m²,3 bed.,1st,without lift,,"Beautiful apartment completely renovated with large terrace in Vila de Gràcia. Corner.
The night area consists of: 2 double bedrooms (one of them master suite with dressing room), 1 single bedroom/study and a complete bathroom.
The day area consists of a large open plan fully fitted kitchen"
387,Flat,/en/inmueble/101357296/,"715,000€","['\n\n\n\n\n\n\nFlat in calle de Mallorca', "" La Nova Esquerra de l'Eixample"", ' Barcelona\n\n\n715', '000€\nGarage optional 25', '000 €\n\n\n740', '000 €\n\n3%\n\n\n\n3 bed.\n120 m²\n2nd floor exterior with lift\n\n\nRefurbished sunny flat with balcony and parking in Eixample\nEngel & Völkers presents this bright apartment of approximately 120 m2 located in a 1999 estate', ' Núñez y Navarro building', "" ready to move into.\nIt is located in the emblematic neighborhood of l'Eixample""]",calle de Mallorca,120 m²,3 bed.,2nd,with lift,"Garage optional 25,000 €","Refurbished sunny flat with balcony and parking in Eixample
Engel & Völkers presents this bright apartment of approximately 120 m2 located in a 1999 estate, Núñez y Navarro building, ready to move into.
It is located in the emblematic neighborhood of l'Eixample, between La Nova and L'Antiga Esquerra"
388,Penthouse,/en/inmueble/101595203/,"428,000€","['\n\n\n\n\n\n\nPenthouse in calle de Lluçà', ' Les Corts', ' Barcelona\n\n\n428', '000€\n\n\n3 bed.\n82 m²\n5th floor exterior with lift\n\n\nSunny penthouse at Les Corts\nEngel & Völkers presents this fantastic penthouse with terrace facing southwest in a building with an elevator on Lluça street.\nIt is a comprehensive reform with high-end qualities. The 75m2 propery has 3 bedrooms']",calle de Lluçà,82 m²,3 bed.,5th,with lift,,"Sunny penthouse at Les Corts
Engel & Völkers presents this fantastic penthouse with terrace facing southwest in a building with an elevator on Lluça street.
It is a comprehensive reform with high-end qualities. The 75m2 propery has 3 bedrooms, two large singles with space for a wardrobe and a desk a"
389,Flat,/en/inmueble/101624438/,"185,000€","['\n\nFlat in calle de la Mina de la Ciutat', ' Les Roquetes', ' Barcelona\n\n\n185', '000€\n\n\n3 bed.\n65 m²\n1st floor exterior without lift\n\n\nSpectacular apartment for sale located at c/Mina de la ciutat', ' 08042', ' Barcelona. Built in the year 1973. Floor is exterior and illuminated. It is a house of 65 m2 built and 60 m2 useful. It has 3 rooms. One large and two singles. It has a large living-dining room with access to a balcony']",calle de la M,65 m²,3 bed.,1st,without lift,,"Spectacular apartment for sale located at c/Mina de la ciutat, 08042, Barcelona. Built in the year 1973. Floor is exterior and illuminated. It is a house of 65 m2 built and 60 m2 useful. It has 3 rooms. One large and two singles. It has a large living-dining room with access to a balcony, a bathroom"
390,Flat,/en/inmueble/101519797/,"259,000€","['\n\nFlat in calle Carreras y Candi', ' Sants - Badal', ' Barcelona\n\n\n259', '000€\n\n\n3 bed.\n62 m²\n1st floor interior with lift\n\n\nRefurbished apartment in the area of Sants-Badal', ' Barcelona. It has 62m2 built', ' of which 57m2 are useful. They are distributed in living room', ' 3 bedrooms', ' bathroom with bathtub', ' kitchen and gallery. It is located in a building built in 1933']",calle Carreras y Candi,62 m²,3 bed.,1st,with lift,,"Refurbished apartment in the area of Sants-Badal, Barcelona. It has 62m2 built, of which 57m2 are useful. They are distributed in living room, 3 bedrooms, bathroom with bathtub, kitchen and gallery. It is located in a building built in 1933, which has an elevator. The property is surrounded by store"
